time,y,z,delta_y,delta_t,Vy,Impacto
0.552,-662.02283,780.07935,24.413819999999987,0.02400000000000002,1017.2424999999986,-306.5538831751927
0.576,-636.28259,780.08344,25.74023999999997,0.02399999999999991,1072.5100000000027,-261.5007654507155
0.6,-609.21619,780.08685,27.066400000000044,0.02400000000000002,1127.7666666666676,-215.12527336593843
0.624,-580.82379,780.08935,28.392399999999952,0.02400000000000002,1183.0166666666637,-167.4261109055917
0.648,-551.10602,780.09088,29.717770000000087,0.02400000000000002,1238.2404166666693,-118.41075134143318
0.672,-520.06323,780.09125,31.042789999999968,0.02400000000000002,1293.4495833333308,-68.07546783071825
0.696,-487.6962,780.09021,32.36703,0.02399999999999991,1348.626250000005,-16.427301239093197
0.72,-454.00565,780.08771,33.69054999999997,0.02400000000000002,1403.7729166666643,36.53390204259341
0.744,-418.99255,780.08356,35.01310000000001,0.02400000000000002,1458.8791666666657,90.80353197617859
0.768,-382.65799,780.0777,36.33456000000001,0.02400000000000002,1513.9399999999991,146.37875134333666
0.792,-345.00317,780.07019,37.65481999999997,0.02400000000000002,1568.9508333333308,203.2567585272721
0.816,-306.02945,780.0611,38.973720000000014,0.02399999999999991,1623.9050000000066,261.43386390355965
0.84,-265.73816,780.05072,40.291290000000004,0.02400000000000002,1678.8037499999987,320.90917427677016
0.864,-224.13065,780.03949,41.60750999999999,0.02400000000000002,1733.646249999998,381.6810484438584
0.888,-181.20816,780.02808,42.92249000000001,0.02400000000000002,1788.437083333332,443.7498480216178
0.912,-136.97168,780.01733,44.23648,0.02400000000000002,1843.1866666666651,507.1182230482186
0.936,-91.42264,780.00836,45.54903999999999,0.02400000000000002,1897.8766666666645,571.7783370564797
0.96,-44.69,780.00238,46.73264,0.02399999999999991,1947.1933333333407,635.7443737744829
0.984,2.662,780.00061,47.352,0.02400000000000002,1972.9999999999982,692.1143499414792
1.008,49.97739,780.00348,47.31539,0.02400000000000002,1971.4745833333316,738.8966927516802
1.032,96.60232,780.01044,46.624930000000006,0.02400000000000002,1942.705416666665,775.4684197287754
1.056,142.00674,780.02002,45.40442,0.02400000000000002,1891.8508333333318,803.1020277751711
1.08,186.09616,780.03113,44.08941999999999,0.02400000000000002,1837.0591666666646,828.0448469943581
1.104,228.87149,780.04273,42.77533,0.02400000000000002,1782.305416666665,851.6868259524888
1.128,270.33166,780.05395,41.460170000000005,0.0239999999999998,1727.507083333348,873.998065547252
1.152,310.47543,780.06421,40.14377000000002,0.02400000000000002,1672.6570833333326,894.974850552675
1.176,349.30142,780.07306,38.82598999999999,0.02400000000000002,1617.7495833333314,914.6137625473974
1.2,386.80826,780.08032,37.50684000000001,0.02400000000000002,1562.7849999999992,932.9135771329422
1.224,422.99466,780.08582,36.18639999999999,0.02400000000000002,1507.766666666665,949.8741691215225
1.248,457.85938,780.08966,34.86471999999998,0.02400000000000002,1452.6966666666644,965.4950265207735
1.272,491.4014,780.09186,33.542020000000036,0.02400000000000002,1397.584166666667,979.778332564287
1.296,523.61981,780.09253,32.218410000000006,0.02400000000000002,1342.433749999999,992.7247788688558
1.32,554.51373,780.09192,30.89391999999998,0.02400000000000002,1287.2466666666646,1004.3339222390616
1.344,584.0827,780.09015,29.568970000000036,0.02400000000000002,1232.0404166666672,1014.6114179390338
1.368,612.32605,780.0874,28.243349999999964,0.02400000000000002,1176.8062499999974,1023.5535383367048
1.392,639.24347,780.0838,26.917419999999993,0.0239999999999998,1121.5591666666758,1031.1652150870489
1.416,664.8346,780.07953,25.59113000000002,0.02400000000000002,1066.2970833333334,1037.4453601824189
1.44,689.0993,780.07471,24.264699999999948,0.02400000000000002,1011.0291666666636,1042.397036856415
1.464,712.03735,780.06952,22.938049999999976,0.02400000000000002,955.7520833333315,1046.0188602968224
1.488,733.64868,780.06403,21.611330000000066,0.02400000000000002,900.4720833333353,1048.3129445265422
1.512,753.93335,780.05829,20.284670000000006,0.02400000000000002,845.1945833333328,1049.2812423654213
1.536,772.8913,780.05249,18.957949999999983,0.02400000000000002,789.9145833333318,1048.9219465951396
1.56,790.52264,780.04669,17.631340000000023,0.02400000000000002,734.6391666666669,1047.2376424416543
1.584,806.82751,780.04089,16.304869999999937,0.02400000000000002,679.3695833333301,1044.228906709543
1.608,821.80603,780.03528,14.978520000000003,0.02400000000000002,624.1049999999996,1039.8955681957561
1.632,835.45837,780.02985,13.652339999999981,0.0239999999999998,568.847500000004,1034.2385249079261
1.656,847.78479,780.02466,12.326420000000098,0.02400000000000002,513.6008333333369,1027.259347259793
1.68,858.78546,780.01984,11.0006699999999,0.02400000000000002,458.36124999999544,1018.9568948376132
1.704,868.46069,780.01538,9.675230000000056,0.02400000000000002,403.1345833333353,1009.3335160627711
1.728,876.81067,780.01141,8.34997999999996,0.02400000000000002,347.91583333333136,998.3876537169353
1.752,883.83563,780.00793,7.024960000000078,0.02400000000000002,292.70666666666966,986.1201202062205
1.776,889.53589,780.00507,5.7002599999999575,0.02400000000000002,237.51083333333136,972.5325459443611
1.8,893.91162,780.00281,4.375729999999976,0.02400000000000002,182.32208333333216,957.6229169084603
1.824,896.96466,780.00122,3.05304000000001,0.02400000000000002,127.2100000000003,941.4173885535001
1.848,898.78565,780.00037,1.8209900000000516,0.02400000000000002,75.87458333333542,925.2995424379112
1.872,899.6781,780.00006,0.8924499999999398,0.02400000000000002,37.185416666664125,912.6723082637529
1.896,899.97321,780.0,0.2951100000000224,0.0239999999999998,12.296250000001036,904.2700566588792
1.92,900.0,780.0,0.02679000000000542,0.02400000000000002,1.116250000000225,900.390066490432
1.944,899.99915,780.00232,-0.0008500000000140062,0.02400000000000002,-0.03541666666725023,899.9867738702175
