time,y,z,delta_y,delta_t,Vy,Impacto
0.576,-636.2865,1180.20471,25.743470000000002,0.02399999999999991,1072.6445833333373,-152.2154147595403
0.6,-609.21704,1180.20752,27.06946000000005,0.02400000000000002,1127.8941666666676,-100.21250878982602
0.624,-580.82208,1180.20813,28.39495999999997,0.02400000000000002,1183.123333333331,-46.89331660643393
0.648,-551.10211,1180.20654,29.71996999999999,0.02400000000000002,1238.3320833333319,7.741671790637952
0.672,-520.05774,1180.20239,31.04437000000007,0.02400000000000002,1293.5154166666684,63.68958996392246
0.696,-487.68955,1180.19556,32.36818999999997,0.02399999999999991,1348.674583333337,120.95042202278415
0.72,-453.99844,1180.18591,33.69110999999998,0.02400000000000002,1403.796249999998,179.51725080064278
0.744,-418.98529,1180.17346,35.013149999999996,0.02400000000000002,1458.8812499999985,239.38957237041558
0.768,-382.65118,1180.15808,36.33411000000001,0.02400000000000002,1513.921249999999,300.5625460029889
0.792,-344.99719,1180.14014,37.65399000000002,0.02400000000000002,1568.9162499999995,363.0350916983626
0.816,-306.02457,1180.11987,38.972620000000006,0.02399999999999991,1623.859166666673,426.8027628367951
0.84,-265.7345,1180.0979,40.29006999999996,0.02400000000000002,1678.7529166666634,491.8656956734651
0.864,-224.12822,1180.07519,41.60628000000003,0.02400000000000002,1733.5949999999996,558.2215219896523
0.888,-181.20682,1180.05286,42.921400000000006,0.02400000000000002,1788.3916666666653,625.8719723321827
0.912,-136.97115,1180.03235,44.23567,0.02400000000000002,1843.152916666665,694.8207095759916
0.936,-91.42258,1180.01563,45.54857,0.02400000000000002,1897.8570833333315,765.0565858253897
0.96,-44.69014,1180.00452,46.73244,0.02399999999999991,1947.1850000000072,834.0500976888069
0.984,2.66187,1180.00122,47.35201,0.02400000000000002,1973.000416666665,893.052282365427
1.008,49.97726,1180.00659,47.31539,0.02400000000000002,1971.4745833333316,939.6790828651962
1.032,96.602,1180.01941,46.62474,0.02400000000000002,1942.6974999999984,973.3170850625098
1.056,142.00594,1180.03748,45.403940000000006,0.02400000000000002,1891.8308333333318,995.7655345687439
1.08,186.09454,1180.05884,44.088599999999985,0.02400000000000002,1837.0249999999978,1015.1209474241907
1.104,228.86883,1180.08166,42.77429000000001,0.02400000000000002,1782.2620833333322,1033.18141803456
1.128,270.32785,1180.10461,41.45902000000001,0.0239999999999998,1727.4591666666815,1049.908567145203
1.152,310.47049,1180.12647,40.14263999999997,0.02400000000000002,1672.6099999999974,1065.298464209265
1.176,349.2955,1180.14661,38.82501000000002,0.02400000000000002,1617.7087499999993,1079.3472267163916
1.2,386.80164,1180.16419,37.506140000000016,0.02400000000000002,1562.7558333333327,1092.0538027030289
1.224,422.98776,1180.1792,36.18611999999996,0.02400000000000002,1507.754999999997,1103.4187344972765
1.248,457.85269,1180.19128,34.864930000000015,0.02400000000000002,1452.705416666666,1113.4404760262269
1.272,491.39545,1180.20044,33.54275999999999,0.02400000000000002,1397.6149999999982,1122.1216199825317
1.296,523.61511,1180.20679,32.219659999999976,0.02400000000000002,1342.4858333333311,1129.4621765484703
1.32,554.51093,1180.21045,30.89582000000007,0.02400000000000002,1287.3258333333351,1135.4649784167
1.344,584.08221,1180.21167,29.57128,0.02400000000000002,1232.1366666666656,1140.1300777330384
1.368,612.32831,1180.21057,28.246099999999956,0.02400000000000002,1176.9208333333304,1143.4579627162216
1.392,639.24884,1180.2074,26.920529999999985,0.0239999999999998,1121.6887500000087,1145.4529442776443
1.416,664.84338,1180.20251,25.594540000000052,0.02400000000000002,1066.439166666668,1146.1140383079253
1.44,689.11151,1180.1958,24.26812999999993,0.02400000000000002,1011.1720833333294,1145.440824807074
1.464,712.05304,1180.18774,22.941530000000057,0.02400000000000002,955.8970833333349,1143.4374386135723
1.488,733.66779,1180.17822,21.614749999999958,0.02400000000000002,900.6145833333308,1140.1038877638662
1.512,753.95551,1180.16773,20.287720000000036,0.02400000000000002,845.3216666666674,1135.4386060027748
1.536,772.91608,1180.15601,18.96056999999996,0.02400000000000002,790.0237499999977,1129.4439178042137
1.56,790.54944,1180.14343,17.63336000000004,0.02400000000000002,734.7233333333343,1122.1208913869223
1.584,806.85559,1180.13013,16.306150000000002,0.02400000000000002,679.4229166666662,1113.4706549696289
1.608,821.83453,1180.11609,14.978939999999966,0.02400000000000002,624.122499999998,1103.493208552335
1.632,835.48639,1180.10169,13.651860000000056,0.0239999999999998,568.8275000000071,1092.1911266089685
1.656,847.81134,1180.08704,12.324949999999944,0.02400000000000002,513.5395833333306,1079.5653312853376
1.68,858.80963,1180.07239,10.998289999999997,0.02400000000000002,458.26208333333284,1065.617576873101
1.704,868.48163,1180.05798,9.672000000000025,0.02400000000000002,403.0000000000007,1050.3504898097194
1.728,876.82776,1180.04431,8.346130000000016,0.02400000000000002,347.75541666666703,1033.7654302774704
1.752,883.84863,1180.03174,7.020869999999945,0.02400000000000002,292.53624999999744,1015.8665809690085
1.776,889.5448,1180.02075,5.696170000000052,0.02400000000000002,237.34041666666863,996.6535617020612
1.8,893.91681,1180.01172,4.372010000000046,0.02400000000000002,182.16708333333509,976.1265364037115
1.824,896.96704,1180.00513,3.0502299999999423,0.02400000000000002,127.09291666666415,954.3224837817813
1.848,898.78632,1180.00147,1.8192800000000489,0.02400000000000002,75.8033333333353,932.9954162856322
1.872,899.67822,1180.00024,0.8918999999999642,0.02400000000000002,37.162499999998474,916.449191470666
1.896,899.97321,1180.0,0.2949899999999843,0.0239999999999998,12.29124999999945,905.5200974023229
1.92,900.0,1180.0,0.02679000000000542,0.02400000000000002,1.116250000000225,900.5037496644235
1.944,899.99835,1180.0011,-0.0016500000000405635,0.02400000000000002,-0.06875000000169008,899.9673239848331
